journal,year,issue,title,path
管理世界,2023,8,从数字化搜寻到数字化生态的...德电气数字化转型的案例分析_王永贵,管理世界/管理世界2023年/管理世界2023年8期/从数字化搜寻到数字化生态的...德电气数字化转型的案例分析_王永贵.pdf
管理世界,2023,8,信息不对称视角下长期护理保险保障模式评价及制度优化_封进,管理世界/管理世界2023年/管理世界2023年8期/信息不对称视角下长期护理保险保障模式评价及制度优化_封进.pdf
管理世界,2023,8,信息技术发展如何影响劳动力...作任务与技能类型的实证研究_宁光杰,管理世界/管理世界2023年/管理世界2023年8期/信息技术发展如何影响劳动力...作任务与技能类型的实证研究_宁光杰.pdf
管理世界,2023,8,国内生产网络与间接出口外溢...于客户——供应商关系的证据_包群,管理世界/管理世界2023年/管理世界2023年8期/国内生产网络与间接出口外溢...于客户——供应商关系的证据_包群.pdf
管理世界,2023,8,政府财会监督与企业税收规避...会计信息质量随机检查的证据_李建发,管理世界/管理世界2023年/管理世界2023年8期/政府财会监督与企业税收规避...会计信息质量随机检查的证据_李建发.pdf
管理世界,2023,8,汇率政策、内部控制与风险对...1汇改”冲击的市场感知视角_陈俊的副本,管理世界/管理世界2023年/管理世界2023年8期/汇率政策、内部控制与风险对...1汇改”冲击的市场感知视角_陈俊的副本.pdf
管理世界,2023,8,行业信息助推下的长效激励决策与创新绩效跃升研究_程新生的副本,管理世界/管理世界2023年/管理世界2023年8期/行业信息助推下的长效激励决策与创新绩效跃升研究_程新生的副本.pdf
管理世界,2023,8,评价者分类视角下商业模式创...——以网约车的类别涌现为例_唐方成,管理世界/管理世界2023年/管理世界2023年8期/评价者分类视角下商业模式创...——以网约车的类别涌现为例_唐方成.pdf
管理世界,2023,8,资产减值信息与地方政府隐性债务风险预测_罗宏,管理世界/管理世界2023年/管理世界2023年8期/资产减值信息与地方政府隐性债务风险预测_罗宏.pdf
管理世界,2023,9,9,管理世界/管理世界2023年/管理世界2023年9期/9.pdf
管理世界,2023,9,“放管服”改革何以优化营商环境？——基于治理结构视角_李文钊.pdf filename_=utf-8''“放管服”改革何以优化营商环境？——基于治理结构视角_李文钊,管理世界/管理世界2023年/管理世界2023年9期/“放管服”改革何以优化营商环境？——基于治理结构视角_李文钊.pdf filename_=utf-8''“放管服”改革何以优化营商环境？——基于治理结构视角_李文钊.pdf
管理世界,2023,9,《中小企业促进法》的稳就业...—基于政府信用体系建设视角_陈胜蓝.pdf filename_=utf-8''《中小企业促进法》的稳就业...—基于政府信用体系建设视角_陈胜蓝,管理世界/管理世界2023年/管理世界2023年9期/《中小企业促进法》的稳就业...—基于政府信用体系建设视角_陈胜蓝.pdf filename_=utf-8''《中小企业促进法》的稳就业...—基于政府信用体系建设视角_陈胜蓝.pdf
管理世界,2023,9,公共数据开放能否促进区域协...府数据平台上线的准自然实验_方锦程.pdf filename_=utf-8''公共数据开放能否促进区域协...府数据平台上线的准自然实验_方锦程,管理世界/管理世界2023年/管理世界2023年9期/公共数据开放能否促进区域协...府数据平台上线的准自然实验_方锦程.pdf filename_=utf-8''公共数据开放能否促进区域协...府数据平台上线的准自然实验_方锦程.pdf
管理世界,2023,9,创新激励还是创新封杀？——...平台股权投资市场的微观证据_王诗桪.pdf filename_=utf-8''创新激励还是创新封杀？——...平台股权投资市场的微观证据_王诗桪,管理世界/管理世界2023年/管理世界2023年9期/创新激励还是创新封杀？——...平台股权投资市场的微观证据_王诗桪.pdf filename_=utf-8''创新激励还是创新封杀？——...平台股权投资市场的微观证据_王诗桪.pdf
管理世界,2023,9,区域贸易协定、投资条款差异性深化与跨国并购意愿_杨连星.pdf filename_=utf-8''区域贸易协定、投资条款差异性深化与跨国并购意愿_杨连星,管理世界/管理世界2023年/管理世界2023年9期/区域贸易协定、投资条款差异性深化与跨国并购意愿_杨连星.pdf filename_=utf-8''区域贸易协定、投资条款差异性深化与跨国并购意愿_杨连星.pdf
管理世界,2023,9,增值税留抵退税能否促进企业...9年试行留抵退税制度的证据_崔小勇.pdf filename_=utf-8''增值税留抵退税能否促进企业...9年试行留抵退税制度的证据_崔小勇,管理世界/管理世界2023年/管理世界2023年9期/增值税留抵退税能否促进企业...9年试行留抵退税制度的证据_崔小勇.pdf filename_=utf-8''增值税留抵退税能否促进企业...9年试行留抵退税制度的证据_崔小勇.pdf
管理世界,2023,9,对口支援的政策逻辑与经济效...评估——以对口援藏援疆为例_李曦辉.pdf filename_=utf-8''对口支援的政策逻辑与经济效...评估——以对口援藏援疆为例_李曦辉,管理世界/管理世界2023年/管理世界2023年9期/对口支援的政策逻辑与经济效...评估——以对口援藏援疆为例_李曦辉.pdf filename_=utf-8''对口支援的政策逻辑与经济效...评估——以对口援藏援疆为例_李曦辉.pdf
管理世界,2023,9,数字经济全球化：技术竞争、规则博弈与中国选择_史丹.pdf filename_=utf-8''数字经济全球化：技术竞争、规则博弈与中国选择_史丹,管理世界/管理世界2023年/管理世界2023年9期/数字经济全球化：技术竞争、规则博弈与中国选择_史丹.pdf filename_=utf-8''数字经济全球化：技术竞争、规则博弈与中国选择_史丹.pdf
管理世界,2023,9,新兴场域平台型企业制度创业过程机理研究_魏江.pdf filename_=utf-8''新兴场域平台型企业制度创业过程机理研究_魏江,管理世界/管理世界2023年/管理世界2023年9期/新兴场域平台型企业制度创业过程机理研究_魏江.pdf filename_=utf-8''新兴场域平台型企业制度创业过程机理研究_魏江.pdf
管理世界,2023,9,机器学习如何赋能管理学研究...—国内外前沿综述和未来展望_刘景江.pdf filename_=utf-8''机器学习如何赋能管理学研究...—国内外前沿综述和未来展望_刘景江,管理世界/管理世界2023年/管理世界2023年9期/机器学习如何赋能管理学研究...—国内外前沿综述和未来展望_刘景江.pdf filename_=utf-8''机器学习如何赋能管理学研究...—国内外前沿综述和未来展望_刘景江.pdf
管理世界,2023,9,社会组织如何激发城市基层治理活力？——基于某环保类组织的案例研究-张其伟,管理世界/管理世界2023年/管理世界2023年9期/社会组织如何激发城市基层治理活力？——基于某环保类组织的案例研究-张其伟.pdf
管理世界,2023,9,社保缴费的转嫁效应与劳动力市场再分配_张克中.pdf filename_=utf-8''社保缴费的转嫁效应与劳动力市场再分配_张克中,管理世界/管理世界2023年/管理世界2023年9期/社保缴费的转嫁效应与劳动力市场再分配_张克中.pdf filename_=utf-8''社保缴费的转嫁效应与劳动力市场再分配_张克中.pdf
管理世界,2023,10,10,管理世界/管理世界2023年/管理世界2023年10期/10.pdf
管理世界,2023,10,“退休—医疗服务波动”之谜的形成机理与破解路径——基于制度联系视角的理论及实证分析,管理世界/管理世界2023年/管理世界2023年10期/“退休—医疗服务波动”之谜的形成机理与破解路径——基于制度联系视角的理论及实证分析.pdf
管理世界,2023,10,人工智能时代的算法厌恶：研究框架与未来展望,管理世界/管理世界2023年/管理世界2023年10期/人工智能时代的算法厌恶：研究框架与未来展望.pdf
管理世界,2023,10,从“生产回岸”谈“稳外资”——基于发达国家机器人使用驱动的分析,管理世界/管理世界2023年/管理世界2023年10期/从“生产回岸”谈“稳外资”——基于发达国家机器人使用驱动的分析.pdf
管理世界,2023,10,传统投资顾问和智能投资顾问：替代还是互补？,管理世界/管理世界2023年/管理世界2023年10期/传统投资顾问和智能投资顾问：替代还是互补？.pdf
管理世界,2023,10,基于失业保险的稳就业政策效果研究,管理世界/管理世界2023年/管理世界2023年10期/基于失业保险的稳就业政策效果研究.pdf
管理世界,2023,10,居民人力资本的差异化分布与收入分配不平等,管理世界/管理世界2023年/管理世界2023年10期/居民人力资本的差异化分布与收入分配不平等.pdf
管理世界,2023,10,探索“风口法则”的理论智慧：基于案例诠释和情景实验的混合研究,管理世界/管理世界2023年/管理世界2023年10期/探索“风口法则”的理论智慧：基于案例诠释和情景实验的混合研究.pdf
管理世界,2023,10,数字治理与高质量旅游目的地服务供给——基于31座中国城市的综合案例研究,管理世界/管理世界2023年/管理世界2023年10期/数字治理与高质量旅游目的地服务供给——基于31座中国城市的综合案例研究.pdf
管理世界,2023,10,数智化如何影响双循环参与度与收入差距——基于省级—行业层面数据,管理世界/管理世界2023年/管理世界2023年10期/数智化如何影响双循环参与度与收入差距——基于省级—行业层面数据.pdf
管理世界,2023,10,标准的力量——来自中国标准必要专利的经验证据,管理世界/管理世界2023年/管理世界2023年10期/标准的力量——来自中国标准必要专利的经验证据.pdf
管理世界,2023,10,科创企业创新悖论的主动应对机制——基于管理者角色身份建构的探索性案例研究,管理世界/管理世界2023年/管理世界2023年10期/科创企业创新悖论的主动应对机制——基于管理者角色身份建构的探索性案例研究.pdf
管理世界,2023,10,进退相济：国有经济的产业布局与宏观稳定效应,管理世界/管理世界2023年/管理世界2023年10期/进退相济：国有经济的产业布局与宏观稳定效应.pdf
管理世界,2023,11,11,管理世界/管理世界2023年/管理世界2023年11期/11.pdf
管理世界,2023,11,中央生态环保督察如何生成地方生态环境治理成效？——基于岱海湖治理的长时段过程追踪,管理世界/管理世界2023年/管理世界2023年11期/中央生态环保督察如何生成地方生态环境治理成效？——基于岱海湖治理的长时段过程追踪.pdf
管理世界,2023,11,人工智能技术冲击和中国职业变迁方向,管理世界/管理世界2023年/管理世界2023年11期/人工智能技术冲击和中国职业变迁方向.pdf
管理世界,2023,11,从恶性循环到良性循环：组织变革中授权与控制悖论动态演化研究,管理世界/管理世界2023年/管理世界2023年11期/从恶性循环到良性循环：组织变革中授权与控制悖论动态演化研究.pdf
管理世界,2023,11,共建“一带一路”与互联互通深化——基于沿线国家间的视角,管理世界/管理世界2023年/管理世界2023年11期/共建“一带一路”与互联互通深化——基于沿线国家间的视角.pdf
管理世界,2023,11,减税激励与异质性投资反应：来自小微企业的证据,管理世界/管理世界2023年/管理世界2023年11期/减税激励与异质性投资反应：来自小微企业的证据.pdf
管理世界,2023,11,后发企业如何利用全球生产网络构建自主产品开发平台？——对长城汽车氢能技术产品开发的纵向案例研究,管理世界/管理世界2023年/管理世界2023年11期/后发企业如何利用全球生产网络构建自主产品开发平台？——对长城汽车氢能技术产品开发的纵向案例研究.pdf
管理世界,2023,11,城乡融合的收入和福利效应研究——基于要素配置的视角,管理世界/管理世界2023年/管理世界2023年11期/城乡融合的收入和福利效应研究——基于要素配置的视角.pdf
管理世界,2023,11,基于组织印记触发的集团子公司价值共创决策逻辑：海信聚好看的纵向案例研究,管理世界/管理世界2023年/管理世界2023年11期/基于组织印记触发的集团子公司价值共创决策逻辑：海信聚好看的纵向案例研究.pdf
管理世界,2023,11,异质性政策效应评估与机器学习方法：研究进展与未来方向,管理世界/管理世界2023年/管理世界2023年11期/异质性政策效应评估与机器学习方法：研究进展与未来方向.pdf
管理世界,2023,11,悬浮的项目包：中国农村基本公共卫生服务的制度演进与实践逻辑,管理世界/管理世界2023年/管理世界2023年11期/悬浮的项目包：中国农村基本公共卫生服务的制度演进与实践逻辑.pdf
管理世界,2023,11,行业集中与风格均衡：双向助力基金价值创造,管理世界/管理世界2023年/管理世界2023年11期/行业集中与风格均衡：双向助力基金价值创造.pdf
管理世界,2023,11,集聚网络视角下企业数字化的生产率提升效应研究,管理世界/管理世界2023年/管理世界2023年11期/集聚网络视角下企业数字化的生产率提升效应研究.pdf
管理世界,2023,12,12,管理世界/管理世界2023年/管理世界2023年12期/12.pdf
管理世界,2023,12,上医治未病：免费体检计划对老年人医疗服务与健康福利的影响,管理世界/管理世界2023年/管理世界2023年12期/上医治未病：免费体检计划对老年人医疗服务与健康福利的影响.pdf
管理世界,2023,12,农机购置补贴何以影响粮食综合生产能力？——基于农机社会化服务的视角,管理世界/管理世界2023年/管理世界2023年12期/农机购置补贴何以影响粮食综合生产能力？——基于农机社会化服务的视角.pdf
管理世界,2023,12,外部企业股东与学术衍生企业的技术市场化：基于制度逻辑视角,管理世界/管理世界2023年/管理世界2023年12期/外部企业股东与学术衍生企业的技术市场化：基于制度逻辑视角.pdf
管理世界,2023,12,大国重器研制的关键核心技术突破——东方电气集团G50重型燃气轮机纵向案例研究,管理世界/管理世界2023年/管理世界2023年12期/大国重器研制的关键核心技术突破——东方电气集团G50重型燃气轮机纵向案例研究.pdf
管理世界,2023,12,大数据决策中数据结构转变：基于杭州城市大脑“交通治堵”应用场景的案例分析,管理世界/管理世界2023年/管理世界2023年12期/大数据决策中数据结构转变：基于杭州城市大脑“交通治堵”应用场景的案例分析.pdf
管理世界,2023,12,工业机器人应用与劳动关系：基于司法诉讼的实证研究,管理世界/管理世界2023年/管理世界2023年12期/工业机器人应用与劳动关系：基于司法诉讼的实证研究.pdf
管理世界,2023,12,数字产品贸易自由化的福利效应及渠道机制研究——来自《信息技术协议》扩表的证据,管理世界/管理世界2023年/管理世界2023年12期/数字产品贸易自由化的福利效应及渠道机制研究——来自《信息技术协议》扩表的证据.pdf
管理世界,2023,12,数字经济情境下企业战略选择与数字平台生态系统构建——基于共演视角的案例研究,管理世界/管理世界2023年/管理世界2023年12期/数字经济情境下企业战略选择与数字平台生态系统构建——基于共演视角的案例研究.pdf
管理世界,2023,12,留抵退税负担机制、消费地原则与政府增值税收入,管理世界/管理世界2023年/管理世界2023年12期/留抵退税负担机制、消费地原则与政府增值税收入.pdf
管理世界,2023,12,聚“碳”成“能”：碳交易政策如何缓解农村能源贫困？,管理世界/管理世界2023年/管理世界2023年12期/聚“碳”成“能”：碳交易政策如何缓解农村能源贫困？.pdf
管理世界,2023,12,遏制“脱实向虚”的稳杠杆效应：机制分析与效果评估,管理世界/管理世界2023年/管理世界2023年12期/遏制“脱实向虚”的稳杠杆效应：机制分析与效果评估.pdf
管理世界,2023,12,金融系统向实体经济让利政策：效果评价及宏观效应研究,管理世界/管理世界2023年/管理世界2023年12期/金融系统向实体经济让利政策：效果评价及宏观效应研究.pdf
管理世界,2024,1,1,管理世界/管理世界2024年/管理世界2024年1期/1.pdf
管理世界,2024,1,不规则的信息及其治理逻辑——以“摸清底数”实践为中心的分析,管理世界/管理世界2024年/管理世界2024年1期/不规则的信息及其治理逻辑——以“摸清底数”实践为中心的分析.pdf
管理世界,2024,1,中国农村土地流转与农业生产模式变迁,管理世界/管理世界2024年/管理世界2024年1期/中国农村土地流转与农业生产模式变迁.pdf
管理世界,2024,1,中国财政可持续性分析：研究框架与综合判断,管理世界/管理世界2024年/管理世界2024年1期/中国财政可持续性分析：研究框架与综合判断.pdf
管理世界,2024,1,企业全球研发网络的治理新机制——总部技术外派促进隐性知识跨界整合的案例研究,管理世界/管理世界2024年/管理世界2024年1期/企业全球研发网络的治理新机制——总部技术外派促进隐性知识跨界整合的案例研究.pdf
管理世界,2024,1,公司债券发行上市审核与发行定价——基于证券交易所审核反馈意见函的文本分析,管理世界/管理世界2024年/管理世界2024年1期/公司债券发行上市审核与发行定价——基于证券交易所审核反馈意见函的文本分析.pdf
管理世界,2024,1,双重差分设计下固定效应估计量何时可信？——若干有用的建议,管理世界/管理世界2024年/管理世界2024年1期/双重差分设计下固定效应估计量何时可信？——若干有用的建议.pdf
管理世界,2024,1,在线健康平台能否减少健康不公平？——基于价值共创视角,管理世界/管理世界2024年/管理世界2024年1期/在线健康平台能否减少健康不公平？——基于价值共创视角.pdf
管理世界,2024,1,少子老龄化、工业智能化与宏观经济波动——基于内生经济增长理论的DSGE模型分析,管理世界/管理世界2024年/管理世界2024年1期/少子老龄化、工业智能化与宏观经济波动——基于内生经济增长理论的DSGE模型分析.pdf
管理世界,2024,1,就业政策如何影响收入分配？——基于量化空间一般均衡模型的理论分析,管理世界/管理世界2024年/管理世界2024年1期/就业政策如何影响收入分配？——基于量化空间一般均衡模型的理论分析.pdf
管理世界,2024,1,工业互联网平台构建中如何应对“个性与共性”矛盾？——基于树根互联的案例研究,管理世界/管理世界2024年/管理世界2024年1期/工业互联网平台构建中如何应对“个性与共性”矛盾？——基于树根互联的案例研究.pdf
管理世界,2024,1,税收激励如何影响企业内分工？,管理世界/管理世界2024年/管理世界2024年1期/税收激励如何影响企业内分工？.pdf
管理世界,2024,1,第五届企业管理哲学与组织生态论坛暨李占祥管理哲学优秀论文奖征文启事,管理世界/管理世界2024年/管理世界2024年1期/第五届企业管理哲学与组织生态论坛暨李占祥管理哲学优秀论文奖征文启事.pdf
管理世界,2024,1,风清气正 守正创新 发挥一流期刊创新引领作用,管理世界/管理世界2024年/管理世界2024年1期/风清气正 守正创新 发挥一流期刊创新引领作用.pdf
管理世界,2024,2,2,管理世界/管理世界2024年/管理世界2024年2期/2.pdf
管理世界,2024,2,IPO现场检查与新股质量提升,管理世界/管理世界2024年/管理世界2024年2期/IPO现场检查与新股质量提升.pdf
管理世界,2024,2,三重目标约束下的进口药品费用：药价改革中的结构调整与改进优化,管理世界/管理世界2024年/管理世界2024年2期/三重目标约束下的进口药品费用：药价改革中的结构调整与改进优化.pdf
管理世界,2024,2,人工智能如何提升企业生产效率？——基于劳动力技能结构调整的视角,管理世界/管理世界2024年/管理世界2024年2期/人工智能如何提升企业生产效率？——基于劳动力技能结构调整的视角.pdf
管理世界,2024,2,价值医疗视角下的医保门诊共济保障与居民健康,管理世界/管理世界2024年/管理世界2024年2期/价值医疗视角下的医保门诊共济保障与居民健康.pdf
管理世界,2024,2,全球科研人员百年跨国流动规律、格局与势差效应——基于Scopus科学文献数据的实证研究,管理世界/管理世界2024年/管理世界2024年2期/全球科研人员百年跨国流动规律、格局与势差效应——基于Scopus科学文献数据的实证研究.pdf
管理世界,2024,2,央行担保品政策如何支持实体经济？——基于商业信用的视角,管理世界/管理世界2024年/管理世界2024年2期/央行担保品政策如何支持实体经济？——基于商业信用的视角.pdf
管理世界,2024,2,宏观尾部风险、生产网络与行业产出,管理世界/管理世界2024年/管理世界2024年2期/宏观尾部风险、生产网络与行业产出.pdf
管理世界,2024,2,平台经营者合并的福利分析：市场定位与账户互通,管理世界/管理世界2024年/管理世界2024年2期/平台经营者合并的福利分析：市场定位与账户互通.pdf
管理世界,2024,2,数字化转型与财务管控创新研究——基于国家电网的探索性案例分析,管理世界/管理世界2024年/管理世界2024年2期/数字化转型与财务管控创新研究——基于国家电网的探索性案例分析.pdf
管理世界,2024,2,现金流量重分类：理论逻辑、基本框架与经验证据,管理世界/管理世界2024年/管理世界2024年2期/现金流量重分类：理论逻辑、基本框架与经验证据.pdf
管理世界,2024,2,输入型通胀的宏观效应：价格分化和货币政策分析,管理世界/管理世界2024年/管理世界2024年2期/输入型通胀的宏观效应：价格分化和货币政策分析.pdf
管理世界,2024,2,金融市场的“绿天鹅”风险研究——基于物理风险与转型风险的双重视角,管理世界/管理世界2024年/管理世界2024年2期/金融市场的“绿天鹅”风险研究——基于物理风险与转型风险的双重视角.pdf
管理世界,2024,3,3,管理世界/管理世界2024年/管理世界2024年3期/3.pdf
管理世界,2024,3,中国经济韧性的时空敛散与异质分化特征——基于马尔科夫区制转移混频动态因子模型的识别,管理世界/管理世界2024年/管理世界2024年3期/中国经济韧性的时空敛散与异质分化特征——基于马尔科夫区制转移混频动态因子模型的识别.pdf
管理世界,2024,3,中国经济韧性的时空敛散与异质分化特征——基于马尔科夫区制转移混频动态因子模型的识别_20240807_171306,管理世界/管理世界2024年/管理世界2024年3期/中国经济韧性的时空敛散与异质分化特征——基于马尔科夫区制转移混频动态因子模型的识别_20240807_171306.pdf
管理世界,2024,3,企业裂变式发展过程的质性元分析研究,管理世界/管理世界2024年/管理世界2024年3期/企业裂变式发展过程的质性元分析研究.pdf
管理世界,2024,3,企业裂变式发展过程的质性元分析研究_20240807_171307,管理世界/管理世界2024年/管理世界2024年3期/企业裂变式发展过程的质性元分析研究_20240807_171307.pdf
管理世界,2024,3,全国统一大市场建设与金融高质量发展——基于打破债券市场分割的研究,管理世界/管理世界2024年/管理世界2024年3期/全国统一大市场建设与金融高质量发展——基于打破债券市场分割的研究.pdf
管理世界,2024,3,全国统一大市场建设与金融高质量发展——基于打破债券市场分割的研究_20240807_171309,管理世界/管理世界2024年/管理世界2024年3期/全国统一大市场建设与金融高质量发展——基于打破债券市场分割的研究_20240807_171309.pdf
管理世界,2024,3,利率走廊下的央行数字货币研究——基于新货币主义理论与中国现实的探讨,管理世界/管理世界2024年/管理世界2024年3期/利率走廊下的央行数字货币研究——基于新货币主义理论与中国现实的探讨.pdf
管理世界,2024,3,利率走廊下的央行数字货币研究——基于新货币主义理论与中国现实的探讨_20240807_171310,管理世界/管理世界2024年/管理世界2024年3期/利率走廊下的央行数字货币研究——基于新货币主义理论与中国现实的探讨_20240807_171310.pdf
管理世界,2024,3,合同约束力、劳动保护制度与农民工福祉——以上海市为例,管理世界/管理世界2024年/管理世界2024年3期/合同约束力、劳动保护制度与农民工福祉——以上海市为例.pdf
管理世界,2024,3,合同约束力、劳动保护制度与农民工福祉——以上海市为例_20240807_171311,管理世界/管理世界2024年/管理世界2024年3期/合同约束力、劳动保护制度与农民工福祉——以上海市为例_20240807_171311.pdf
管理世界,2024,3,收入不确定性、家庭部门资产负债表调整与宏观经济波动,管理世界/管理世界2024年/管理世界2024年3期/收入不确定性、家庭部门资产负债表调整与宏观经济波动.pdf
管理世界,2024,3,收入不确定性、家庭部门资产负债表调整与宏观经济波动_20240807_171313,管理世界/管理世界2024年/管理世界2024年3期/收入不确定性、家庭部门资产负债表调整与宏观经济波动_20240807_171313.pdf
管理世界,2024,3,数字化平台营销与投资者利益——基于基金管理人视角,管理世界/管理世界2024年/管理世界2024年3期/数字化平台营销与投资者利益——基于基金管理人视角.pdf
管理世界,2024,3,数字化平台营销与投资者利益——基于基金管理人视角_20240807_171314,管理世界/管理世界2024年/管理世界2024年3期/数字化平台营销与投资者利益——基于基金管理人视角_20240807_171314.pdf
管理世界,2024,3,数字经济时代中国政府监管转型研究,管理世界/管理世界2024年/管理世界2024年3期/数字经济时代中国政府监管转型研究.pdf
管理世界,2024,3,数字经济时代中国政府监管转型研究_20240807_171316,管理世界/管理世界2024年/管理世界2024年3期/数字经济时代中国政府监管转型研究_20240807_171316.pdf
管理世界,2024,3,留抵退税改革、融资约束与企业产业链关联,管理世界/管理世界2024年/管理世界2024年3期/留抵退税改革、融资约束与企业产业链关联.pdf
管理世界,2024,3,留抵退税改革、融资约束与企业产业链关联_20240807_171318,管理世界/管理世界2024年/管理世界2024年3期/留抵退税改革、融资约束与企业产业链关联_20240807_171318.pdf
管理世界,2024,3,菲利普斯曲线迷失了吗？——基于通胀动态和预期形成机制的分析,管理世界/管理世界2024年/管理世界2024年3期/菲利普斯曲线迷失了吗？——基于通胀动态和预期形成机制的分析.pdf
管理世界,2024,3,菲利普斯曲线迷失了吗？——基于通胀动态和预期形成机制的分析_20240807_171319,管理世界/管理世界2024年/管理世界2024年3期/菲利普斯曲线迷失了吗？——基于通胀动态和预期形成机制的分析_20240807_171319.pdf
管理世界,2024,3,转型经济背景下的大企业战略性内部创业与制度逻辑变迁：一个共演模型,管理世界/管理世界2024年/管理世界2024年3期/转型经济背景下的大企业战略性内部创业与制度逻辑变迁：一个共演模型.pdf
管理世界,2024,3,转型经济背景下的大企业战略性内部创业与制度逻辑变迁：一个共演模型_20240807_171320,管理世界/管理世界2024年/管理世界2024年3期/转型经济背景下的大企业战略性内部创业与制度逻辑变迁：一个共演模型_20240807_171320.pdf
管理世界,2024,3,防止返贫帮扶政策效果评估——基于劳动收入的视角,管理世界/管理世界2024年/管理世界2024年3期/防止返贫帮扶政策效果评估——基于劳动收入的视角.pdf
管理世界,2024,3,防止返贫帮扶政策效果评估——基于劳动收入的视角_20240807_171321,管理世界/管理世界2024年/管理世界2024年3期/防止返贫帮扶政策效果评估——基于劳动收入的视角_20240807_171321.pdf
管理世界,2024,4,4,管理世界/管理世界2024年/管理世界2024年4期/4.pdf
管理世界,2024,4,中国产业链风险敞口的测度、结构及国际比较——基于生产链长度视角,管理世界/管理世界2024年/管理世界2024年4期/中国产业链风险敞口的测度、结构及国际比较——基于生产链长度视角.pdf
管理世界,2024,4,中国制造业金融资源配置效率与全要素生产率,管理世界/管理世界2024年/管理世界2024年4期/中国制造业金融资源配置效率与全要素生产率.pdf
管理世界,2024,4,住房公积金降费的稳就业效果及其解释,管理世界/管理世界2024年/管理世界2024年4期/住房公积金降费的稳就业效果及其解释.pdf
管理世界,2024,4,内资与外资的共生共赢——基于两个市场两种资源联动的价值链新核算框架分析,管理世界/管理世界2024年/管理世界2024年4期/内资与外资的共生共赢——基于两个市场两种资源联动的价值链新核算框架分析.pdf
管理世界,2024,4,农民工与城镇职工的职业趋同：基本事实与影响机制,管理世界/管理世界2024年/管理世界2024年4期/农民工与城镇职工的职业趋同：基本事实与影响机制.pdf
管理世界,2024,4,制造企业平台化转型如何打破“数据孤岛”？——基于人—数交互理论的混合方法研究,管理世界/管理世界2024年/管理世界2024年4期/制造企业平台化转型如何打破“数据孤岛”？——基于人—数交互理论的混合方法研究.pdf
管理世界,2024,4,教育失配经历对企业雇佣决策的影响：来自简历投递实验和在线招聘职位的证据,管理世界/管理世界2024年/管理世界2024年4期/教育失配经历对企业雇佣决策的影响：来自简历投递实验和在线招聘职位的证据.pdf
管理世界,2024,4,数据要素、交通基础设施与产业结构升级——基于量化空间一般均衡模型分析,管理世界/管理世界2024年/管理世界2024年4期/数据要素、交通基础设施与产业结构升级——基于量化空间一般均衡模型分析.pdf
管理世界,2024,4,有限合伙协议架构企业的盈余管理之谜：长期导向还是机会主义？,管理世界/管理世界2024年/管理世界2024年4期/有限合伙协议架构企业的盈余管理之谜：长期导向还是机会主义？.pdf
管理世界,2024,4,用社会文化视角探索区域发展和转型之路,管理世界/管理世界2024年/管理世界2024年4期/用社会文化视角探索区域发展和转型之路.pdf
管理世界,2024,4,留抵退税政策、企业流动性与劳动要素收入提升,管理世界/管理世界2024年/管理世界2024年4期/留抵退税政策、企业流动性与劳动要素收入提升.pdf
管理世界,2024,4,虚拟孵化对创业企业数字化的使能机理：组织学习视角的案例研究,管理世界/管理世界2024年/管理世界2024年4期/虚拟孵化对创业企业数字化的使能机理：组织学习视角的案例研究.pdf
管理世界,2024,5,5,管理世界/管理世界2024年/管理世界2024年5期/5.pdf
管理世界,2024,5,个税减免与企业薪酬策略,管理世界/管理世界2024年/管理世界2024年5期/个税减免与企业薪酬策略.pdf
管理世界,2024,5,中国粮食安全保障的农地规模经营逻辑——基于农户与地块双重规模经济的分析视角,管理世界/管理世界2024年/管理世界2024年5期/中国粮食安全保障的农地规模经营逻辑——基于农户与地块双重规模经济的分析视角.pdf
管理世界,2024,5,中国高质量技术创新：情境叙事与测度体系,管理世界/管理世界2024年/管理世界2024年5期/中国高质量技术创新：情境叙事与测度体系.pdf
管理世界,2024,5,创业团队的动态演化机制——基于人力资本产权周期视角的多案例研究,管理世界/管理世界2024年/管理世界2024年5期/创业团队的动态演化机制——基于人力资本产权周期视角的多案例研究.pdf
管理世界,2024,5,政策保障与中国债券市场高质量发展：一个统一的分析框架,管理世界/管理世界2024年/管理世界2024年5期/政策保障与中国债券市场高质量发展：一个统一的分析框架.pdf
管理世界,2024,5,数字创新网络嵌入对制造企业新产品开发绩效的影响研究,管理世界/管理世界2024年/管理世界2024年5期/数字创新网络嵌入对制造企业新产品开发绩效的影响研究.pdf
管理世界,2024,5,数字技术应用与企业出口表现——以中关村国家自主创新示范区企业为例,管理世界/管理世界2024年/管理世界2024年5期/数字技术应用与企业出口表现——以中关村国家自主创新示范区企业为例.pdf
管理世界,2024,5,新型举国体制下重大工程创新生态系统的资源配置模式——来自港珠澳大桥技术创新的证据,管理世界/管理世界2024年/管理世界2024年5期/新型举国体制下重大工程创新生态系统的资源配置模式——来自港珠澳大桥技术创新的证据.pdf
管理世界,2024,5,智能制造如何提升企业产能利用率——基于产消合一的视角,管理世界/管理世界2024年/管理世界2024年5期/智能制造如何提升企业产能利用率——基于产消合一的视角.pdf
管理世界,2024,5,职场回流如何影响科技人员创新？,管理世界/管理世界2024年/管理世界2024年5期/职场回流如何影响科技人员创新？.pdf
